Text,Id,Lenght,Created_at,Source,Favorite_count,Retweet_count,Lang
" @sallykohn: Some topics I'd like to hear asked about in #DemDebate #DemocraticDebate tonight:\n\nAbortion rights\n#MeToo movement \nPolice v2\x806""",1.18426E+18,140,10/16/2019 0:01,Twitter for iPhone,0,7,en
"I am so sick of the cowardice in the world that allows this. If you cannot stand up for a vulnerable patient, you d2\x806 https://t.co/1luruGkV98'",1.18426E+18,140,10/16/2019 0:01,Twitter Web App,4,0,en
" @ewarren: Two years ago, #MeToo started a movement2\x80\x94millions spoke out and shared their stories. I'm fighting for an America where surviv2\x806""",1.18426E+18,140,10/16/2019 0:01,Twitter Web App,0,333,en
"RepKClark: 2 yrs go, brave survivors sparked a cultural awakening by saying #MeToo. The movement was sparked in Hollywood, but hit clos2\x806'",1.18426E+18,140,10/16/2019 0:01,Twitter for iPhone,0,12,en
" @ewarren: Two years ago, #MeToo started a movement2\x80\x94millions spoke out and shared their stories. I'm fighting for an America where surviv2\x806""",1.18426E+18,140,10/16/2019 0:01,Twitter for Android,0,333,en
" @ewarren: Two years ago, #MeToo started a movement2\x80\x94millions spoke out and shared their stories. I'm fighting for an America where surviv2\x806""",1.18426E+18,140,10/16/2019 0:01,Twitter Web App,0,333,en
Truthdig: These women are taking the power back from the men who so heartlessly stole it.\nhttps://t.co/GOfkKpG0YC',1.18426E+18,117,10/16/2019 0:01,Twitter for iPhone,0,10,en
AP: The founder of #MeToo is launching a new effort intended to mobilize voters heading into the 2020 election using the hashtag #MeToo2\x806',1.18426E+18,140,10/16/2019 0:01,Twitter for iPhone,0,190,en
MsMagazine: Today marks the 2nd anniversary of the viral explosion of @TaranaBurke2\x80\x99s #MeToo movement. She marked the occasion by launch2\x806',1.18426E+18,140,10/16/2019 0:01,Twitter Web App,0,12,en
"TaranaBurke: October marks the 2nd anniversary of the #MeToo hashtag &amp; the start of a monumental shift. It rose awareness, but we deman2\x806'",1.18426E+18,144,10/16/2019 0:01,Twitter for iPhone,0,801,en
"b""Some topics I'd like to hear asked about in #DemDebate #DemocraticDebate tonight:\n\nAbortion rights\n#MeToo movement2\x806 https://t.co/RunecmHCvy""",1.18426E+18,139,10/16/2019 0:01,Twitter Web App,19,7,en
It is the perfect time for a day dream - go for it!! #hope #beyondsurviving #coaching #metoo #sexualabuse2\x806 https://t.co/JgeHp2yas,1.18426E+18,130,10/16/2019 0:01,Hootsuite Inc.,1,0,en
#BirtherInChief #CorpMedia #Idiocracy #Oligarchs #MegaBanks vs #Union #Occupy #NoDAPL #BLM #SDF #DACA #MeToo2\x806 https://t.co/SzEa7KAjzK',1.18426E+18,133,10/16/2019 0:01,Twitter Web App,0,0,en
ulltkai: 2018\n-KAI donated his signed t-shirt for kpop charity auction event for 60th anni of korea - thailand diplomatic relation.\n- #2\x806',1.18426E+18,140,10/16/2019 0:01,Twitter for Android,0,38,en
Today marks the 2nd anniversary of the viral explosion of @TaranaBurke2\x80\x99s #MeToo movement. She marked the occasion b2\x806 https://t.co/u0MZxzMsai',1.18426E+18,140,10/16/2019 0:01,TweetDeck,35,12,en
"RepEscobar: Two years ago, the #MeToo movement changed us. It has become part of our national consciousness, demanding better for survi2\x806'",1.18426E+18,140,10/16/2019 0:00,Twitter Web App,0,65,en
TaranaBurke: The rate of sexual violence in Indigenous communities is beyond alarming and they are the group with the largest number of2\x806',1.18426E+18,140,10/16/2019 0:00,Twitter for iPhone,0,203,en
"leahegriffin: It2\x80\x99s been 2 years since the #MeToo movement took off nationally, and we2\x80\x99ve not heard a word at the #DemDebate. The #Debbi2\x806'",1.18426E+18,140,10/16/2019 0:00,Twitter for iPhone,0,22,en
"NoRA4USA: On the 2nd anniversary of #MeToo\xc20 going viral, @senatemajldr could have called a vote on the Violence Against Women Renewal A2\x806'",1.18426E+18,140,10/16/2019 0:00,Twitter for Android,0,146,en
"shannoncoulter: ""The reason that millions of women saw ourselves in the Weinstein story...was because the allegations exposed the vulne2\x806'",1.18426E+18,140,10/16/2019 0:00,Twitter for iPhone,0,18,en
" @ewarren: Two years ago, #MeToo started a movement2\x80\x94millions spoke out and shared their stories. I'm fighting for an America where surviv2\x806""",1.18426E+18,140,10/16/2019 0:00,Twitter Web App,0,333,en
" @ewarren: Two years ago, #MeToo started a movement2\x80\x94millions spoke out and shared their stories. I'm fighting for an America where surviv2\x806""",1.18426E+18,140,10/16/2019 0:00,Twitter for iPhone,0,333,en
" @NewRosalinde_A: I hate how the movement still hasn't really impacted the music industry. Dr. Luke was pre #metoo &amp; he stays paid. R Kel2\x806""",1.18426E+18,144,10/16/2019 0:00,Twitter for iPhone,0,8,en
"nowthisnews: 2\x80\x98When you have 12 million people respond to a hashtag in 24 hours, we have a public health crisis2\x80\x99 2\x80\x94 Leaders @TaranaBurke,2\x806'",1.18426E+18,140,10/16/2019 0:00,Twitter for Android,0,281,en
pressrecalling1: @NoLongerIgnored @AnnSull64586858 @ArdtCynthia @again_shannon @VHvB229 @AngieUn27401972 @SaveAmericanFam @BringMeHomeS2\x806',1.18426E+18,140,10/16/2019 0:00,Twitter for iPhone,0,3,en
"b""Nancy Pelosi says House is headed toward 'path to truth' 2\x80\x93 as it happened https://t.co/jcnN5PxoT1 #MAGA #METOO #Veteran #Resist #Mtnews""",1.18426E+18,135,10/16/2019 0:00,Twitter for iPhone,0,1,en
"Get the facts.\n Hundreds of MJ fans sought out this tweet to literally type ""I don\'t care"". Too funny!2\x806 https://t.co/rU69rjpzWw'",1.18426E+18,127,10/16/2019 0:00,CandyPin,0,0,en
#MeToo Is a Story of Corruption | The Nation https://t.co/4eiwFRNmXp',1.18426E+18,68,10/16/2019 0:00,Twitter for iPhone,0,0,en
These women are taking the power back from the men who so heartlessly stole it.\nhttps://t.co/GOfkKpG0YC',1.18426E+18,103,10/16/2019 0:00,TweetDeck,19,10,en
"RepBarbaraLee: To the silence breakers - Tarana Burke, Chanel Miller, Cyntoia Brown, Aly Raisman, Anita Hill, Christine Blasey Ford, fa2\x806'",1.18426E+18,140,10/15/2019 23:59,Twitter Web App,0,198,en
Alethas3019: This woman is scattered.  What in the hell does #Metoo have to do with voting?!!  People wanna grift off of WHATEVER will2\x806',1.18426E+18,139,10/15/2019 23:59,Twitter for Android,0,47,en
" @ewarren: Two years ago, #MeToo started a movement2\x80\x94millions spoke out and shared their stories. I'm fighting for an America where surviv2\x806""",1.18426E+18,140,10/15/2019 23:59,Twitter for Android,0,333,en
"Luxymoo: Hey Kai, remember when I told you my metoo story because our stories were so similar and asked you to keep it confidential, an2\x806'",1.18426E+18,140,10/15/2019 23:59,Twitter for iPhone,0,111,en
"brittuniverse: As DA, Kamala made clearing the backlog of 1,300 untested rape kits at state-run labs a top priority 2\x80\x94 and got it done w2\x806'",1.18426E+18,140,10/15/2019 23:59,Twitter for iPhone,0,95,en
" @ewarren: Two years ago, #MeToo started a movement2\x80\x94millions spoke out and shared their stories. I'm fighting for an America where surviv2\x806""",1.18426E+18,140,10/15/2019 23:59,Twitter Web App,0,333,en
TaranaBurke: The rate of sexual violence in Indigenous communities is beyond alarming and they are the group with the largest number of2\x806',1.18426E+18,140,10/15/2019 23:59,Twitter for iPhone,0,203,en
" @ewarren: Two years ago, #MeToo started a movement2\x80\x94millions spoke out and shared their stories. I'm fighting for an America where surviv2\x806""",1.18426E+18,140,10/15/2019 23:59,Twitter for Android,0,333,en
"Luxymoo: Hey Kai, remember when I told you my metoo story because our stories were so similar and asked you to keep it confidential, an2\x806'",1.18426E+18,140,10/15/2019 23:59,Twitter for iPhone,0,111,en
noticebts: YESSSSS finally ! #EnaZeda the tunisian #MeToo 2\x9d4\0\x9f\x87\xb9\0\x9f\x87\xb3',1.18426E+18,65,10/15/2019 23:59,Twitter Web App,0,1,en
.@CNN and @nytimes: Trump has been accused of more acts of sexual misconduct than there have been presidents. You2\x80\x99r2\x806 https://t.co/lkssXQjMpz',1.18426E+18,140,10/15/2019 23:59,Twitter Web App,2,1,en
"nwlc: Today marks two years since #MeToo went viral. On the day of the fourth #DemDebate, the needs of survivors cannot be ignored. \n\nW2\x806'",1.18426E+18,140,10/15/2019 23:59,Twitter for iPhone,0,26,en
"NoRA4USA: On the 2nd anniversary of #MeToo\xc20 going viral, @senatemajldr could have called a vote on the Violence Against Women Renewal A2\x806'",1.18426E+18,140,10/15/2019 23:59,Twitter for Android,0,146,en
" @ewarren: Two years ago, #MeToo started a movement2\x80\x94millions spoke out and shared their stories. I'm fighting for an America where surviv2\x806""",1.18426E+18,140,10/15/2019 23:59,Twitter for iPhone,0,333,en
" @ewarren: Two years ago, #MeToo started a movement2\x80\x94millions spoke out and shared their stories. I'm fighting for an America where surviv2\x806""",1.18426E+18,140,10/15/2019 23:59,Twitter for iPhone,0,333,en
"shannoncoulter: ""The reason that millions of women saw ourselves in the Weinstein story...was because the allegations exposed the vulne2\x806'",1.18426E+18,140,10/15/2019 23:59,nembotavy_010101,0,18,en
" @ewarren: Two years ago, #MeToo started a movement2\x80\x94millions spoke out and shared their stories. I'm fighting for an America where surviv2\x806""",1.18426E+18,140,10/15/2019 23:59,Twitter for Android,0,333,en
" @Godbold: Brave lady. Lizzette's story illustrates the real cost of speaking out against high-profile abusers. Today as we celebrate the2\x806""",1.18426E+18,140,10/15/2019 23:59,Twitter for Android,0,17,en
"boxersforlife: Hey @BetoORourke Since you2\x80\x99re all about the #MeToo movement and believing all women, @LGJustinFairfax the Lt. Governor o2\x806'",1.18426E+18,140,10/15/2019 23:58,Twitter for iPhone,0,244,en
" @nowthisnews: .@MeTooMVMT's @TaranaBurke, @mujerxsrising's @MonicaRamirezOH, @nwlc's @FGossGraves, and @domesticworkers' @aijenpoo are t2\x806""",1.18426E+18,140,10/15/2019 23:58,Twitter for iPhone,0,50,en
" @ewarren: Two years ago, #MeToo started a movement2\x80\x94millions spoke out and shared their stories. I'm fighting for an America where surviv2\x806""",1.18426E+18,140,10/15/2019 23:58,Twitter for iPhone,0,333,en
" @ewarren: Two years ago, #MeToo started a movement2\x80\x94millions spoke out and shared their stories. I'm fighting for an America where surviv2\x806""",1.18426E+18,140,10/15/2019 23:58,Twitter for iPhone,0,333,en
Tylerjswolff @WallerLegal @mystervui @YouFoundKira @KathrynTewson @Equivo_Kate @imjinnie @tl_reeve @shane_holmberg2\x806 https://t.co/nq7uN3yKYT',1.18426E+18,140,10/15/2019 23:58,Twitter for iPhone,4,0,en
ewarren Blasey Ford made a mockery of #MeToo!',1.18426E+18,46,10/15/2019 23:58,Twitter for iPhone,0,0,en
KassandraSeven: MeToo leader Tarana Burke launches new hashtag to mobilize voters\n\n#MeTooVoter https://t.co/U2DxT9ayZM',1.18426E+18,122,10/15/2019 23:58,Twitter for iPhone,0,12,en
"House Democrats focus on Mulvaney, Bolton after key witness testimony in impeachment inquiry - The Washington Post2\x806 https://t.co/9tDyVlZF7J'",1.18426E+18,139,10/15/2019 23:58,Twitter for iPhone,1,1,en
The issues impacting women every day deserve to be discussed in the #DemDebate. We are the majority population and2\x806 https://t.co/5JQif0wIL7',1.18426E+18,139,10/15/2019 23:58,Twitter for iPhone,2,0,en
"brittuniverse: As DA, Kamala made clearing the backlog of 1,300 untested rape kits at state-run labs a top priority 2\x80\x94 and got it done w2\x806'",1.18426E+18,140,10/15/2019 23:58,Twitter for iPhone,0,95,en
#MeToo I feel violated every payday... Stop the rape and violence..... https://t.co/4gJEBmkH3w',1.18426E+18,94,10/15/2019 23:58,Twitter for Android,0,0,en
TaranaBurke: The rate of sexual violence in Indigenous communities is beyond alarming and they are the group with the largest number of2\x806',1.18426E+18,140,10/15/2019 23:58,Twitter for iPhone,0,203,en
" @ewarren: Two years ago, #MeToo started a movement2\x80\x94millions spoke out and shared their stories. I'm fighting for an America where surviv2\x806""",1.18426E+18,140,10/15/2019 23:58,Twitter for Android,0,333,en
" @ewarren: Two years ago, #MeToo started a movement2\x80\x94millions spoke out and shared their stories. I'm fighting for an America where surviv2\x806""",1.18426E+18,140,10/15/2019 23:58,Twitter Web App,0,333,en
" @ewarren: Two years ago, #MeToo started a movement2\x80\x94millions spoke out and shared their stories. I'm fighting for an America where surviv2\x806""",1.18426E+18,140,10/15/2019 23:58,Twitter for iPhone,0,333,en
" @ewarren: Two years ago, #MeToo started a movement2\x80\x94millions spoke out and shared their stories. I'm fighting for an America where surviv2\x806""",1.18426E+18,140,10/15/2019 23:58,Twitter for iPhone,0,333,en
" @ewarren: Two years ago, #MeToo started a movement2\x80\x94millions spoke out and shared their stories. I'm fighting for an America where surviv2\x806""",1.18426E+18,140,10/15/2019 23:58,Twitter for iPhone,0,333,en
" @ewarren: Two years ago, #MeToo started a movement2\x80\x94millions spoke out and shared their stories. I'm fighting for an America where surviv2\x806""",1.18426E+18,140,10/15/2019 23:58,Twitter for iPhone,0,333,en
" @ewarren: Two years ago, #MeToo started a movement2\x80\x94millions spoke out and shared their stories. I'm fighting for an America where surviv2\x806""",1.18426E+18,140,10/15/2019 23:58,Twitter for iPhone,0,333,en
"VoteChoice: Today marks two years since #MeToo went viral. That cataclysmic, earth shaking moment was felt around the world2\x80\x94but there2\x80\x99s2\x806'",1.18426E+18,140,10/15/2019 23:57,Twitter for iPhone,0,1,en
"As I write this thread, @Jeopardy asked a question related to #metoo.  The answer, Who is @TaranaBurke?! Then I hea2\x806 https://t.co/SFkuVR4MVI'",1.18426E+18,140,10/15/2019 23:57,Twitter Web App,1,0,en
" @VoteChoice: Never forget that behind #MeToo are women like @TaranaBurke.\0\x9f\x99\x8c\0\x9f\x945 \n\nNow she's centering the #MeTooVoter, calling out gender-ba2\x806""",1.18426E+18,140,10/15/2019 23:57,Twitter for iPhone,0,1,en
artroan_ Congratulations!',1.18426E+18,26,10/15/2019 23:57,Twitter for Android,2,0,en
"NoRA4USA: On the 2nd anniversary of #MeToo\xc20 going viral, @senatemajldr could have called a vote on the Violence Against Women Renewal A2\x806'",1.18426E+18,140,10/15/2019 23:57,Twitter for Android,0,146,en
"ungaro: Did you see, @CesarVargas365? We2\x80\x99re hashtagging #MeTooVoter &amp; #AskAboutMeToo 4 tonight2\x80\x99s #DemDebates to tell leaders survivors2\x806'",1.18426E+18,143,10/15/2019 23:57,nembotavy_010101,0,2,en
"Luxymoo: Hey Kai, remember when I told you my metoo story because our stories were so similar and asked you to keep it confidential, an2\x806'",1.18426E+18,140,10/15/2019 23:57,Twitter for iPhone,0,111,en
"TaranaBurke ""the lying g as \0\x9f\x90\x8d bitch Tarana Burke, lied in order to get famous. Create fake movements like #Metoo \0\x9f\x96\x952\x806 https://t.co/yyoJea6iu4'",1.18426E+18,140,10/15/2019 23:57,Twitter Web App,0,0,en
" @ewarren: Two years ago, #MeToo started a movement2\x80\x94millions spoke out and shared their stories. I'm fighting for an America where surviv2\x806""",1.18426E+18,140,10/15/2019 23:57,Twitter Web App,0,333,en
"leahegriffin: It2\x80\x99s been 2 years since the #MeToo movement took off nationally, and we2\x80\x99ve not heard a word at the #DemDebate. The #Debbi2\x806'",1.18426E+18,140,10/15/2019 23:57,Twitter for Android,0,22,en
"boxersforlife: Hey @BetoORourke Since you2\x80\x99re all about the #MeToo movement and believing all women, @LGJustinFairfax the Lt. Governor o2\x806'",1.18426E+18,140,10/15/2019 23:56,Twitter Web App,0,244,en
" @ewarren: Two years ago, #MeToo started a movement2\x80\x94millions spoke out and shared their stories. I'm fighting for an America where surviv2\x806""",1.18426E+18,140,10/15/2019 23:56,Twitter Web App,0,333,en
" @ewarren: Two years ago, #MeToo started a movement2\x80\x94millions spoke out and shared their stories. I'm fighting for an America where surviv2\x806""",1.18426E+18,140,10/15/2019 23:56,Twitter for Android,0,333,en
"nowthisnews: 2\x80\x98When you have 12 million people respond to a hashtag in 24 hours, we have a public health crisis2\x80\x99 2\x80\x94 Leaders @TaranaBurke,2\x806'",1.18426E+18,140,10/15/2019 23:56,Twitter for iPhone,0,281,en
"b""@ewarren Yeah except you all only cry wolf or make up stories if it's the @GOP but to you the woman should be belie2\x806 https://t.co/AzWRvdzBk7""",1.18426E+18,140,10/15/2019 23:56,Twitter for Android,0,0,en
ChatByCC: @realDonaldTrump @CNN Rumor has it2\x80\x94\n*ucker Zucker has his own #Metoo scandals.',1.18426E+18,92,10/15/2019 23:56,Twitter for iPad,0,230,en
" @nowthisnews: .@MeTooMVMT's @TaranaBurke, @mujerxsrising's @MonicaRamirezOH, @nwlc's @FGossGraves, and @domesticworkers' @aijenpoo are t2\x806""",1.18426E+18,140,10/15/2019 23:56,Twitter Web App,0,50,en
